0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.005024 -0.001492 0.000492 0.000682 -0.036125 0.002431     0.005910 -0.017172 0.000656 -0.000040 -0.000556 0.001142     -0.021606 -0.066584 -0.000750 -0.072367 0.012261 -0.028887   0.001190 -0.023339 -0.001756 0.052601 0.004793 0.006578     -0.040933 -0.009518 -0.094756 0.018097 -0.022952 -0.058796  0.054805 -0.013199 -0.025283 -0.049840 0.033117 0.136829     -0.005107 0.136910 -0.009634 0.011168 0.007659 -0.213575     -0.228394 -0.058754 -0.003094 -0.243569 0.025084 -0.007521  0.013063 0.012595 0.005120 0.003266 0.043868 0.006959        -0.086947 0.084474 -0.089254 0.004817 -0.045943 -0.010582    -0.020276 0.019321 0.018769 0.001097 -0.002089 -0.013258     0.001250 -0.003309 0.001876 0.000074 0.000219 0.009342       0.002515 -0.073130 0.116095 -0.001818 0.071748 0.058601     -0.003797 0.024656 -0.055257 -0.002231 0.008464 -0.029609    0.000202 0.008960 -0.006740 0.000809 0.001064 -0.004048      0.061639 0.070288 0.076146 0.078929 -0.001050 -0.004027      0.025267 -0.008390 0.039032 0.002036 -0.000551 -0.013393    -0.002509 0.000173 -0.000790 -0.029120 0.018472 -0.044021    -0.023979 -0.000322 0.082521 0.067290 0.027686 -0.031855     0.001723 -0.076544 0.003933 0.057488 0.000827 0.001266       0.000771 -0.000080 -0.000005 0.000024 -0.000077 -0.000110   0.002296 -0.002883 -0.001039 0.001528 0.010831 -0.015936     -0.014051 -0.013676 0.017474 -0.658328 0.660965 0.230405    -0.231852 0.054000 0.057960   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.122591 -0.030988 0.155554 -0.049271 0.011316 0.198604     0.177637 0.018730 0.083923 0.017944 -0.027451 0.057771       -0.045596 0.036650 -0.159509 -0.008730 0.171554 0.069456     -0.008337 0.007177 0.008086 0.001110 -0.001947 -0.045803    -0.026907 -0.063845 0.034270 0.515945 0.398844 -0.292451    -0.005169 0.002928 0.032630 0.006179 -0.001345 0.004958      -0.018507 -0.004484 -0.108620 0.240651 -0.113439 0.002267    0.007872 0.006462 -0.186606 0.019995 0.243478 0.183497      0.359514 0.354976 0.105625 0.072768 -0.032267 0.012299       -0.004346 -0.018366 0.018414 0.021473 0.052161 -0.231933     -0.569548 0.525973 -0.076709 -0.040943 -0.014486 -0.004234   -0.001120 0.001209 0.011851 0.008147 0.007843 -0.000868      -0.001471 -0.007124 0.015637 -0.002561 0.018265 0.012873    0.001141 -0.011033 -0.007923 0.017941 -0.009852 0.005269     0.019432 0.014516 0.016180 -0.005236 0.010520 0.001898       0.013542 0.007376 0.005398 0.003422 -0.001079 -0.001341      0.005686 0.005840 0.002067 0.002648 0.001715 0.003065       0.003308 0.001091 -0.000365 0.004734 -0.003879 -0.001968     0.001821 0.006543 0.005282 0.005986 0.007956 0.003988        -0.001559 0.009557 0.002105 -0.010380 -0.000022 -0.000046    -0.000014 0.000030 -0.000098 0.000094 0.000038 0.000049     -0.000078 0.000099 0.000031 -0.000052 -0.000121 0.000082     0.000146 0.000220 -0.000517 0.023387 -0.023432 -0.008138    0.008175 -0.001920 -0.002050   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.005817 -0.000947 -0.001552 0.007243 0.010131 -0.015137    -0.003247 0.090869 0.001197 -0.000306 -0.000738 -0.003047    -0.012510 -0.036845 -0.000070 -0.032402 0.001903 -0.018696   0.010265 -0.097166 0.000239 -0.151072 0.004233 -0.009877    0.029549 0.001086 0.041618 -0.003880 -0.015154 -0.034286    0.045368 -0.240808 0.186304 -0.066167 -0.277117 -0.024545    0.008665 0.017087 0.021902 -0.002472 -0.011880 -0.173188     0.031705 -0.010509 0.017298 0.187487 0.028276 -0.039998     0.004425 0.004655 0.013617 0.010674 0.164780 0.014664        -0.058317 0.047895 0.025317 0.051263 0.365572 0.023765       -0.026568 -0.012110 0.443512 -0.008272 -0.021108 0.015170    0.026297 -0.036363 0.014664 -0.001234 -0.000421 0.048502     0.004330 -0.342738 0.061724 -0.005481 -0.252207 -0.233800   0.015037 -0.091417 -0.424033 -0.135492 -0.533679 0.237604    0.109980 0.321601 0.391036 0.007487 -0.319557 0.379691       -0.014429 -0.224474 -0.010953 0.127047 -0.018980 0.023311    0.078850 -0.237718 -0.057363 -0.003175 -0.000114 -0.064540  -0.037539 0.003713 -0.002404 -0.184742 0.139781 0.002184     -0.114480 -0.221358 0.041107 0.055450 -0.047434 -0.326518    0.032725 0.294383 0.008718 -0.244814 -0.000622 -0.000692     0.000666 0.000730 -0.000233 0.000253 -0.000032 -0.000032    -0.000073 0.000137 -0.000195 0.000226 -0.000040 -0.000013    0.000073 -0.000012 -0.000040 -0.001509 0.001613 0.012002    -0.012548 -0.067933 -0.067702   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.001868 -0.002319 -0.002224 -0.001657 -0.031143 0.005182  0.000740 -0.034962 -0.002213 -0.001430 -0.001882 -0.001285   -0.024534 -0.080285 0.002262 -0.065649 0.011380 -0.027342    -0.000023 -0.058037 0.006313 0.042920 -0.002498 0.002599    -0.009308 -0.000918 -0.113562 0.006393 -0.020247 -0.030366  0.020338 -0.090879 0.020100 0.103932 0.083561 -0.219509      -0.005212 -0.082655 -0.004698 -0.001759 -0.001206 0.254838   0.110689 0.041533 -0.012410 0.008023 -0.032961 0.040446     -0.002529 -0.002766 0.002096 0.002067 -0.001053 0.002309     0.136269 0.078338 -0.237875 0.048908 0.013610 0.000473       0.000237 -0.000427 0.010502 0.008406 0.001735 -0.020386      -0.006576 0.005217 -0.003824 0.000039 0.000121 0.003439      0.001147 -0.028393 0.077298 -0.002621 0.062052 0.026767     -0.004935 0.055382 0.062978 0.010298 0.066377 0.017433       -0.024375 -0.082541 -0.062533 0.002165 0.034008 -0.035710    0.044908 0.085710 0.037577 -0.034944 0.010582 -0.001957      -0.003369 0.023539 0.005666 0.000227 0.000043 -0.024979     -0.026549 -0.000270 0.001305 0.039202 0.000117 -0.020833     -0.031920 -0.040550 -0.111658 -0.058585 0.036803 0.116075    0.000331 0.011183 -0.002465 -0.042546 -0.013863 -0.013990    0.004395 0.005148 -0.001535 0.001659 -0.000157 -0.000142    -0.009519 0.012051 -0.008601 0.008382 -0.000251 0.000126     0.000402 0.000018 -0.000179 -0.013711 0.014567 0.124327     -0.130115 -0.689596 -0.688465   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.041492 -0.108005 -0.069099 0.024187 0.002611 0.012090    -0.181972 0.010685 -0.065905 -0.005889 -0.098692 -0.189031   -0.036721 0.010205 0.118823 0.026785 -0.145551 -0.017309     -0.138455 -0.024725 0.234136 -0.016202 0.225443 0.145893    0.012357 -0.045424 -0.010714 0.343960 0.333601 -0.246997    -0.034182 0.003927 0.009715 0.020734 -0.011991 0.002117      -0.129113 0.006478 0.268839 -0.009020 -0.336505 0.060146     -0.076920 0.020261 0.557778 -0.031740 -0.415613 -0.199136   -0.261866 -0.135651 0.648020 0.667653 -0.023681 0.009114     -0.003736 -0.002333 0.007311 -0.000337 -0.001769 -0.012208   -0.023812 0.028064 -0.008316 -0.000558 -0.000347 0.000336    -0.000726 0.000903 -0.001395 0.004800 0.004537 0.009464      0.009966 0.006535 -0.003029 0.000989 0.002141 0.002626      -0.000407 -0.000702 0.006190 0.001942 0.006555 -0.003907     -0.004401 -0.003363 -0.003890 0.000349 0.006690 -0.007557    -0.000845 0.000770 0.001735 0.001503 -0.000156 -0.000423     -0.001449 0.000988 -0.000533 0.018082 0.012633 -0.000053    0.000359 -0.018264 0.004870 0.000284 -0.000530 -0.000061     0.000310 0.001689 0.000677 -0.000594 0.000265 0.002034       0.001471 -0.001204 -0.000224 0.000666 0.000034 0.000035      -0.000031 -0.000035 -0.000711 0.000721 -0.000047 -0.000028  0.000032 -0.000041 0.000030 -0.000033 -0.000024 -0.000006    0.000015 -0.000013 -0.000008 0.000084 -0.000088 -0.000559   0.000587 0.003185 0.003176   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.001084 0.007464 0.007504 -0.004358 0.074792 0.010168     0.002658 -0.028207 0.001890 0.000139 -0.003372 0.002357      -0.012047 -0.037201 -0.000004 0.007871 -0.001587 0.007629    0.015211 -0.096216 -0.012473 0.059439 0.013949 0.013323     -0.110371 -0.000777 0.004304 -0.001039 0.056733 0.074841    0.035253 -0.102324 -0.124911 -0.187837 -0.063290 -0.149163   0.002018 -0.188299 0.002559 0.010505 -0.024542 -0.019892     0.016001 -0.004298 0.008070 -0.093560 0.025730 -0.026043    0.013129 0.016798 0.002915 0.003028 -0.127205 -0.010493      -0.118730 -0.140624 0.091393 -0.065000 -0.024504 0.005819    0.014295 -0.012695 0.013660 -0.001137 -0.003592 -0.003459    -0.013982 0.014539 0.005565 -0.000184 -0.000034 0.019447     0.008774 -0.142899 0.278263 -0.000872 0.114872 0.082448     -0.000100 -0.143346 -0.179036 0.196737 0.059067 -0.138255    0.031983 0.105449 -0.152693 -0.020662 0.137502 0.040677      -0.173146 -0.206887 -0.255014 -0.039228 0.010430 0.048925    -0.043193 -0.046371 -0.075966 -0.004673 0.000078 0.000261   -0.036408 -0.000011 0.001362 -0.022657 -0.003106 0.097489    0.015833 -0.051473 -0.136935 -0.170070 -0.125537 -0.038519   -0.009805 0.054402 -0.001118 -0.017406 -0.005343 -0.005729   -0.014362 -0.014256 -0.000172 0.000184 0.001837 0.001953    -0.011409 0.014359 0.010172 -0.009845 -0.001527 0.002356     0.002076 0.002462 -0.003262 0.209027 -0.214784 0.584101     -0.575096 0.099350 0.104883   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.008739 -0.003470 -0.002379 0.004725 -0.073766 -0.006821   0.006861 0.051241 0.002571 -0.001889 -0.005172 0.001381      -0.024279 -0.077272 -0.000674 -0.105411 0.020987 -0.053185   0.010586 -0.057171 -0.007820 -0.108886 0.000647 -0.002002   0.071791 -0.000754 -0.061509 -0.000178 -0.066178 -0.096801  0.056095 -0.215153 0.224999 0.122724 -0.140573 -0.153121     -0.000215 0.106269 -0.011812 0.023202 -0.015001 0.017438     -0.031327 -0.010652 0.011356 0.172761 0.005552 -0.002372    0.014713 0.016964 0.001468 0.000564 -0.057691 -0.006978      -0.033416 -0.016945 0.242753 -0.035054 -0.188474 -0.008833   0.020845 -0.000633 -0.238349 -0.003313 0.011450 0.024849     0.024704 -0.020348 -0.005286 0.000075 -0.000380 -0.043043    -0.014249 0.320113 -0.466688 0.001042 -0.166293 -0.110011   -0.000364 0.294869 0.214546 -0.360928 -0.157908 0.306882     -0.046936 -0.198559 0.218297 0.033827 -0.272176 0.070126     0.314427 0.340403 0.430924 0.125099 -0.007553 -0.065501      0.092013 0.044991 0.157042 0.008070 -0.001687 -0.060018     -0.010953 -0.000560 -0.001234 -0.008979 0.062471 -0.199605   -0.115774 -0.033123 0.105964 0.191047 0.177002 0.132170      -0.003835 -0.334063 0.004528 0.258316 -0.002053 -0.002214    -0.007008 -0.007003 -0.000090 0.000097 0.001062 0.001129    -0.004920 0.006186 0.004591 -0.004434 -0.000839 0.001268     0.001103 0.001296 -0.001719 0.110243 -0.113275 0.300444     -0.295740 0.051445 0.054258   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.101670 0.051927 0.137795 -0.057513 0.017684 0.217467      0.174212 0.033577 0.074119 -0.043709 -0.204228 0.057971      -0.030517 0.015959 -0.008485 -0.016189 0.077842 0.057284     0.265197 0.023715 -0.328021 -0.026323 0.195002 0.331973     0.037887 0.010304 -0.024695 -0.057686 0.000642 -0.002817    -0.019814 0.014764 -0.008157 -0.001618 0.004566 0.014497     -0.035908 -0.009223 -0.287131 0.540791 -0.522809 0.046827    -0.048609 0.012555 0.241211 -0.018598 0.075345 0.134137     0.522702 0.557970 0.171596 0.095462 -0.050004 0.050694       0.003442 0.014837 -0.015204 -0.022714 -0.044889 0.165685     0.395496 -0.359429 0.043787 0.020907 0.009000 0.001782       0.000916 -0.001096 -0.003063 -0.004819 -0.004962 0.009047    0.008752 -0.001519 0.002260 -0.000835 -0.000861 -0.002143   -0.000124 0.000695 -0.000998 0.003101 0.002271 -0.002866     0.002256 0.003152 -0.001756 -0.000060 0.004474 -0.000481     -0.001007 -0.001256 -0.006231 -0.003108 0.000071 0.000730    -0.001964 0.000333 -0.002142 -0.013642 -0.009345 0.001498   0.001592 -0.022073 0.005840 0.001071 -0.002418 0.003930      0.003259 0.002592 -0.000161 -0.001801 -0.001790 -0.002512    -0.000097 0.010312 -0.000288 -0.008207 0.000260 0.000266     0.000663 0.000680 0.000069 -0.000088 -0.000490 -0.000535    0.000492 -0.000620 -0.000443 0.000427 0.000053 -0.000090     -0.000099 -0.000137 0.000156 -0.009731 0.009987 -0.026391   0.025978 -0.004483 -0.004728   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.182169 -0.002443 -0.007399 0.087879 -0.045905 -0.053867   -0.004901 -0.028872 -0.009491 -0.000684 -0.003332 -0.003140  0.023857 0.062829 0.003158 0.015086 0.051370 -0.237019       0.001243 0.002487 -0.019088 -0.017610 0.021646 0.003073     0.046912 -0.190849 -0.057705 0.012399 -0.015980 0.022841    0.005612 -0.004899 0.018859 -0.031527 0.077531 -0.003005     0.080274 0.045353 0.037958 -0.002149 -0.018335 0.063415      0.061192 -0.059990 -0.002870 -0.026291 0.046221 -0.076432   -0.007918 0.012382 -0.004846 -0.000112 -0.005256 0.074165    -0.042449 -0.051340 0.032518 0.090886 -0.001586 0.071439     0.001526 0.033468 -0.008677 0.137215 0.029712 0.030768       -0.000115 0.000018 -0.019392 0.000045 -0.000059 0.000385     -0.000024 -0.002507 0.001723 0.008119 -0.001548 0.000320    -0.010248 0.000254 -0.002364 0.001681 -0.003110 -0.001117    -0.045477 0.003977 0.000225 -0.008036 0.000619 -0.010067     0.000469 0.010930 0.004268 -0.011819 0.001230 -0.002820      -0.025021 -0.003180 -0.004218 -0.000277 0.000043 -0.003479  -0.001675 0.000155 0.000101 -0.001231 0.032419 0.005235      -0.001216 0.012542 0.000846 0.000283 -0.004644 -0.000325     0.070791 -0.005725 -0.028121 0.003005 0.000005 -0.000010     0.000005 0.000021 -0.000001 0.000002 -0.000000 -0.000004    0.000012 0.000006 -0.000057 -0.000081 -0.014355 -0.018520    0.014489 -0.010113 -0.006096 0.000444 0.000440 -0.000047    -0.000044 -0.000019 0.000037   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.007849 0.039539 -0.059030 -0.007628 -0.032734 0.015681   -0.030311 -0.079580 -0.001216 -0.018111 -0.060861 0.001284   0.000662 -0.012507 -0.002657 0.166413 0.053363 0.049840      0.003943 0.024441 0.035166 -0.090162 -0.045897 -0.007194    -0.009435 0.004681 0.005359 -0.002304 0.002022 0.005236     -0.008412 -0.008155 -0.003973 0.001346 -0.004150 -0.004516   0.211822 -0.022897 0.088133 -0.000057 -0.028648 -0.056340    -0.010064 -0.000496 0.004011 0.031423 0.010083 0.009160     0.000063 -0.003767 -0.000070 0.000545 -0.024692 -0.002925    0.001029 0.000229 -0.021766 -0.002880 0.000187 -0.001118     -0.001724 0.001825 0.003266 0.196152 -0.000780 -0.046583     0.000730 0.000028 -0.111149 -0.000039 0.000172 0.001138      -0.000046 -0.008757 -0.001731 -0.023679 0.012944 -0.001093  0.048025 0.008066 0.029341 -0.009857 0.008287 0.006332       0.145176 -0.009551 0.001076 0.091173 0.010463 0.032874       -0.000259 -0.037403 0.006847 0.029920 -0.003123 -0.007602    -0.079515 -0.011754 0.009797 0.000646 -0.000113 0.008240    -0.007372 -0.000397 -0.000126 -0.007534 -0.061381 -0.008778  -0.007880 -0.018303 0.011854 -0.002327 0.019205 0.010623     -0.102504 0.004099 0.284058 -0.006459 0.000001 -0.000004     0.000010 0.000002 -0.000002 0.000004 -0.000003 -0.000006    0.000016 0.000007 -0.000078 -0.000100 -0.019166 -0.026138    0.021047 -0.017042 -0.010933 0.000675 0.000951 -0.000070    -0.000154 -0.000026 0.000071   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.080909 -0.015196 -0.016107 -0.039172 -0.016406 0.024291  0.016845 0.011837 0.004436 0.020801 0.075868 0.001591        -0.011164 -0.009528 -0.001862 0.010418 -0.108302 0.018218    0.000573 0.003430 -0.058394 -0.018771 0.081693 -0.002666    0.000370 0.084029 0.014953 0.006253 0.012409 -0.005873      0.016296 -0.014712 0.010071 -0.078942 0.009495 -0.005103     0.217833 0.120223 -0.028409 0.000494 0.021025 0.140223       -0.025442 0.030602 -0.009770 -0.065724 -0.042248 0.023349   0.003655 0.009079 0.002653 -0.000781 0.058752 -0.022890      -0.002525 0.015116 0.072648 -0.044214 0.009778 -0.027819     -0.005203 -0.008532 0.010190 0.317299 -0.013163 0.072567     0.000631 0.000189 -0.036935 -0.000051 -0.000057 0.001493     0.000065 -0.010624 0.000280 0.021612 0.001540 0.001773      -0.027193 -0.010020 -0.001301 0.002418 -0.008517 -0.001102   -0.106453 0.006107 -0.000098 -0.020623 -0.001714 -0.015468   0.000629 0.020806 0.015066 -0.020553 0.002245 -0.007273      -0.054237 -0.006135 -0.008625 -0.000573 0.000130 -0.007890  -0.002280 0.000344 0.000236 -0.000969 0.078306 0.011755      -0.000480 0.032796 -0.001758 -0.000179 -0.014842 0.003374    0.161335 -0.011059 -0.076321 0.003334 0.000006 -0.000009     0.000003 0.000009 -0.000002 0.000004 -0.000004 -0.000010    0.000022 0.000012 -0.000123 -0.000175 -0.033391 -0.042906    0.033676 -0.023359 -0.014156 0.001594 0.001534 -0.000281    -0.000272 -0.000087 0.000124   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.183140 -0.012716 -0.011129 0.089430 -0.228913 -0.055875   0.010201 -0.031655 -0.011373 -0.001825 -0.004958 -0.004564   -0.000778 -0.001470 0.005591 0.015464 0.010609 -0.035853     -0.003949 -0.003388 0.000274 0.004050 -0.002239 -0.006000   0.023025 0.189914 -0.063309 0.008306 0.014455 -0.011698     -0.090729 -0.006675 -0.052058 -0.034293 -0.088688 0.005598   -0.070192 0.052771 -0.071813 -0.000201 0.029843 0.064925     -0.081563 0.116235 -0.004507 -0.030359 -0.005255 -0.004618  -0.003996 0.002151 -0.003188 -0.000595 0.007885 0.065369     0.012856 0.010477 0.067602 -0.011393 0.017306 -0.078394      0.001458 -0.033576 -0.004657 -0.015798 -0.076934 -0.071330   0.000209 -0.000106 -0.021038 -0.000039 -0.000003 0.001209    0.000012 -0.009544 0.000428 0.015326 0.006514 -0.000308     -0.011534 -0.000416 0.015858 -0.003963 -0.002625 0.003011    -0.041628 0.002935 0.000536 0.003771 0.002368 0.010964       -0.000190 -0.011751 -0.005475 0.009793 -0.001030 0.001314    0.002644 -0.000438 0.004001 0.000271 -0.000042 0.003547     -0.000983 -0.000173 -0.000083 -0.001487 -0.035924 -0.005529  -0.001920 -0.015759 0.004135 0.001235 0.010649 -0.003965     -0.080215 0.005293 -0.029640 0.000018 0.000000 0.000004      0.000005 -0.000016 0.000000 0.000000 0.000001 -0.000003     -0.000001 0.000003 0.000016 0.000068 0.012471 0.010146       0.005550 -0.018355 -0.016225 0.000128 0.000291 -0.000008    -0.000031 -0.000002 0.000016   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.007250 0.039836 -0.059747 -0.007246 -0.032627 0.015301   -0.031102 -0.080720 -0.001273 -0.018713 -0.063434 0.001330   0.000980 -0.012872 -0.002610 0.177649 0.059276 0.051703      0.004838 0.027097 0.040318 -0.104779 -0.053544 -0.007599    -0.010907 0.000952 0.006395 -0.003992 0.003650 0.008010     -0.008965 -0.014468 -0.004714 -0.022499 -0.007568 -0.003691  0.222558 0.002681 0.111535 -0.000372 -0.039446 -0.049822     -0.014316 -0.002150 0.004226 0.038310 0.019860 0.014578     -0.000425 -0.009495 -0.000486 0.001215 -0.053745 -0.006037   0.011790 0.004694 -0.118633 0.004927 -0.016143 -0.002361     0.002195 0.001464 -0.005522 0.019661 0.000931 0.022103       -0.000477 -0.000001 0.065115 0.000081 -0.000120 -0.005006    0.000031 0.037988 0.002728 0.059425 -0.027156 -0.001353     -0.042129 -0.001060 -0.049917 0.013954 -0.008210 -0.007744   -0.144250 0.010848 -0.001265 -0.015966 0.005840 -0.014082    -0.000425 0.010414 -0.034413 -0.002412 -0.000117 0.017825    0.142509 0.018066 0.005610 0.000407 -0.000083 0.006400      0.008458 -0.000276 -0.000256 0.007233 -0.095244 -0.014848    0.006202 -0.052465 -0.006261 0.007662 0.001109 -0.027685     -0.061830 0.007082 -0.270367 0.006422 0.000003 -0.000006     -0.000009 0.000025 0.000001 -0.000002 0.000000 0.000003     -0.000001 -0.000005 -0.000017 -0.000093 -0.017857 -0.012785  -0.012162 0.028507 0.021901 -0.000124 -0.000510 -0.000015   0.000068 -0.000002 -0.000028   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.079348 0.039928 -0.091619 -0.038728 0.019558 0.024442    -0.030843 0.012638 0.005050 -0.003686 -0.009122 0.002141     0.001040 -0.000041 -0.002719 0.008011 -0.002916 0.001764     0.002745 0.005190 -0.002306 -0.023938 0.005306 0.001495     -0.008690 -0.082298 0.024124 -0.004958 -0.001371 0.009101   0.043694 -0.012401 0.022505 -0.072880 0.036362 0.002967      -0.210713 0.114120 -0.059415 -0.001422 0.016683 0.154294     0.045497 -0.048966 -0.008923 -0.074458 -0.010915 -0.009302  0.001765 0.006719 0.001925 -0.000708 0.082068 -0.018158      -0.014940 -0.008412 0.148921 0.003024 0.018923 0.037093      -0.002963 0.011257 0.006025 -0.039188 0.032255 -0.168851     0.000412 -0.000229 -0.051323 -0.000060 -0.000044 0.002696    0.000078 -0.021324 0.001770 0.036270 0.014539 -0.000457     -0.025681 -0.001661 0.036292 -0.008694 -0.005810 0.006952    -0.093882 0.005473 0.001709 0.008766 0.004023 0.024445       -0.000221 -0.026688 -0.009583 0.021385 -0.002304 0.002383    0.005366 -0.000852 0.009000 0.000620 -0.000075 0.008216     -0.001661 -0.000390 -0.000182 -0.002763 -0.083363 -0.012590  -0.003509 -0.036919 0.008050 0.002779 0.022464 -0.009789     -0.188225 0.013468 -0.063975 0.001247 0.000003 0.000007      -0.000002 -0.000027 0.000001 0.000002 0.000001 -0.000007    -0.000004 0.000006 0.000038 0.000161 0.029346 0.023818       0.013116 -0.043256 -0.038143 0.000377 0.000784 -0.000045    -0.000103 -0.000014 0.000045   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000008 -0.018810 -0.011640 0.000105 -0.330583 0.000003   0.021091 -0.000042 -0.000012 -0.001669 -0.002493 0.000003    -0.021188 -0.052142 0.000062 0.000008 -0.043898 0.169695     -0.000005 0.000011 0.004181 0.000000 0.000308 -0.000015     -0.052776 0.000005 0.107359 -0.014170 0.000008 -0.000005    0.133557 -0.000001 0.069940 0.000105 0.110885 -0.002563      -0.083114 0.000002 0.044078 0.000016 -0.024048 -0.000005     0.057664 -0.050201 -0.000001 -0.000011 0.064704 -0.092498   0.000001 0.006525 -0.000001 -0.000326 0.000001 0.000000      0.065477 0.051784 0.000004 -0.079623 0.000001 -0.000015      -0.005840 -0.000011 0.013279 0.000000 0.099093 -0.000005     -0.000249 0.000003 0.033165 -0.000000 0.000036 -0.000000     -0.000032 0.000000 -0.001636 -0.036421 -0.000001 0.001334   -0.000000 -0.001706 -0.000000 -0.000000 0.003314 0.000000    0.061268 -0.004883 -0.000001 0.033936 0.003322 -0.000000     -0.000307 0.000000 -0.004951 -0.000001 0.000010 0.003992     0.042238 0.006511 -0.000000 -0.000007 -0.000040 -0.000000   0.004211 0.000034 -0.000058 0.004670 -0.000001 0.000001      0.005178 0.000000 -0.009382 -0.000000 -0.020101 -0.000000    0.145559 -0.009812 0.000001 0.000000 -0.000002 -0.000000     0.000004 -0.000000 0.000000 0.000000 -0.000000 0.000001     0.000000 -0.000000 -0.000001 0.000000 0.000000 -0.000579     0.000000 0.001696 0.000000 -0.000042 0.000000 0.000010      0.000000 0.000002 -0.000000   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.007322 -0.000017 -0.000009 -0.007491 0.000013 0.015662   -0.000002 -0.082298 -0.001136 0.000013 -0.000002 0.001506    0.000019 -0.000006 -0.003081 0.199365 0.000003 -0.000002     0.005933 0.032427 -0.000005 -0.137163 -0.000285 -0.009810   0.000000 0.002003 -0.000001 0.000002 0.009794 0.014553      -0.000002 -0.036303 0.000001 -0.144877 0.000116 -0.000014    -0.000001 0.190678 -0.000006 -0.002798 0.000001 0.192817     0.000008 -0.000006 -0.009099 -0.074551 -0.000007 -0.000001  -0.000847 -0.000001 -0.000111 0.000001 0.043773 0.004496     0.000000 -0.000001 0.035577 -0.000001 -0.000575 0.002200     0.000003 -0.004734 0.000006 -0.392189 0.000001 0.133811      0.000002 0.000107 0.000003 -0.000010 -0.000000 0.002663      0.000018 -0.020009 0.000000 -0.000002 0.009216 0.000010     -0.006387 -0.000000 0.014075 -0.002578 0.000000 0.001562     0.000000 -0.000000 0.000585 0.000000 -0.000000 -0.006031     -0.000000 0.009414 0.000001 -0.011502 0.001405 -0.000004     0.000001 0.000000 -0.007731 -0.000537 0.000098 -0.007515    -0.000002 0.000355 0.000204 0.000002 0.089287 0.013804       -0.000000 0.043612 0.000001 -0.004758 -0.000001 0.016880     -0.000000 -0.000000 0.140339 -0.002479 0.000000 -0.000008    0.000000 0.000029 0.000000 -0.000000 0.000002 0.000000      0.000000 0.000000 -0.000000 0.000036 0.034642 0.000019       0.058164 -0.000010 0.056095 -0.000003 -0.000817 -0.000001   0.000095 0.000000 -0.000027   
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.000087 0.067738 -0.129067 0.000073 0.043758 0.000057     -0.055341 0.000011 -0.000005 -0.015667 -0.050587 -0.000000   0.010539 0.013624 -0.000020 -0.000008 0.059787 -0.052719     -0.000001 0.000014 0.024241 0.000102 -0.033627 -0.000004    0.015720 -0.000001 -0.045171 0.000496 -0.000003 0.000002    -0.061451 0.000000 -0.036560 -0.000059 -0.062679 0.004916    -0.128210 -0.000002 -0.037145 -0.000012 0.011965 0.000001    -0.023153 0.019929 0.000001 0.000004 -0.020637 0.043502     -0.000001 -0.009708 0.000001 0.000614 -0.000001 -0.000000    -0.017751 -0.018207 -0.000002 0.036384 -0.000000 0.000008    0.006163 0.000008 -0.010490 0.000004 -0.041435 0.000000      -0.000634 0.000006 0.075839 -0.000000 0.000067 -0.000001     -0.000123 0.000001 -0.004006 -0.086988 -0.000002 0.002611   -0.000001 -0.002220 -0.000000 0.000000 0.007932 0.000001     0.142362 -0.011008 -0.000002 0.078882 0.008188 -0.000001     -0.000939 0.000001 -0.012583 -0.000002 0.000025 0.009540     0.098548 0.014997 -0.000000 -0.000018 -0.000100 -0.000001   0.009528 0.000082 -0.000142 0.010545 -0.000002 0.000003      0.011678 0.000001 -0.021386 -0.000000 -0.046065 -0.000001    0.336998 -0.023169 0.000002 -0.000000 -0.000005 -0.000000    0.000007 -0.000000 -0.000000 -0.000002 -0.000000 0.000001   0.000001 -0.000000 -0.000002 -0.000000 0.000000 -0.001316    0.000000 0.003927 -0.000000 -0.000203 0.000001 0.000054     0.000000 0.000014 0.000000   
