0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.013858 0.002001 0.003171 -0.010507 -0.001321 0.024448     -0.008544 -0.088373 0.000149 0.003030 -0.004302 -0.005535   0.013504 0.037381 0.004547 0.010530 0.031838 0.016517        0.017741 0.102991 -0.028004 -0.059167 -0.120165 0.023803    -0.028757 -0.034582 -0.006465 -0.004627 -0.041754 0.045089   0.241700 0.148385 0.199911 -0.183720 -0.043553 -0.028708     -0.160801 -0.111780 0.008718 0.068714 -0.126119 0.001050    0.015360 0.002266 -0.081445 0.073972 -0.048395 -0.046112     -0.071817 -0.093609 -0.019575 0.021303 -0.084377 0.034984    -0.023398 0.053978 -0.047099 -0.026606 0.347594 -0.011927    0.045722 0.455577 0.007401 -0.036213 -0.026135 0.010375      -0.196559 0.023702 -0.004026 -0.007416 -0.003188 0.063346    0.406372 0.280416 -0.125945 -0.199488 0.214906 -0.177052    0.494173 0.214887 0.290768 -0.410509 -0.190756 0.422902      -0.125180 0.005535 0.164126 -0.009439 0.061464 -0.009246     0.014017 -0.181446 -0.240369 0.050862 0.002452 0.005848      0.032476 -0.062796 -0.003114 -0.006462 0.182143 0.007547     -0.107574 -0.271509 0.033390 0.072461 -0.143607 0.111015     -0.264076 0.295375 0.252600 -0.001193 0.000618 0.000759     0.000824 0.000607 0.000036 -0.000073 -0.000003 0.000028      0.000479 0.000224 0.000506 -0.000059 -0.000020 -0.003449    -0.000445 0.002857 0.092850 -0.058640 0.045012 0.000083
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.005849 0.004145 0.013696 0.002483 0.023189 -0.018327       -0.003464 0.034423 0.004672 -0.007378 0.016358 -0.009521    0.025793 0.084748 0.001358 0.037572 0.029789 -0.004963       0.011774 0.058449 0.017239 0.001713 0.044009 -0.014728      0.011897 0.119239 0.021664 -0.002088 -0.045741 0.018096      0.085915 0.019263 -0.036960 0.105381 -0.064508 -0.208975     0.043123 0.158390 -0.005631 -0.091734 0.130223 -0.170757    0.024697 0.008807 -0.068046 0.029872 0.046114 0.009257       0.038230 0.028491 -0.032559 0.028081 0.000281 -0.039420      -0.052213 -0.213386 -0.093334 -0.051518 0.020426 -0.003485   -0.002204 -0.000499 0.012679 0.009001 0.003452 0.023513      -0.059497 0.007447 -0.000505 -0.003064 0.002530 0.076346     -0.073256 -0.044544 0.033691 -0.003998 -0.031320 0.015754   -0.078535 0.014721 -0.083363 0.076698 0.059124 -0.066969     -0.020185 -0.040829 -0.072640 0.039344 -0.019372 0.008214    -0.001417 0.037492 0.029016 -0.006517 -0.000083 -0.001858    0.020665 -0.028170 0.002290 0.002019 -0.043313 0.020387      -0.028982 -0.024773 -0.108912 -0.071228 0.074881 -0.026775   0.109569 0.004059 0.036219 -0.017605 0.008362 0.004364      0.004984 0.003475 0.000203 -0.000338 -0.000014 0.001782      0.015171 0.005307 0.010598 -0.000257 -0.000261 -0.026362    -0.003224 0.023649 0.772431 -0.489100 0.372218 0.000725
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.030154 -0.112059 -0.084309 0.027790 -0.053028 0.026012    0.180102 0.011479 -0.065938 0.021249 -0.085394 0.185455     -0.039675 0.012260 0.118128 0.164682 -0.090621 0.142252      0.013894 -0.030341 -0.179736 0.239045 -0.064913 0.156540    -0.001012 0.011467 -0.424454 -0.263989 0.188699 0.077719     0.011175 -0.007906 -0.009826 0.129869 0.114798 -0.027334     -0.109499 -0.251566 0.000339 0.185714 0.352707 -0.029429    -0.586733 -0.023964 0.177455 0.161060 -0.462183 0.292544     -0.139506 -0.052833 0.685473 -0.632338 -0.062779 -0.000761   -0.001436 -0.015993 -0.008511 -0.004147 0.000023 -0.043002   0.006732 0.012590 0.001781 -0.001208 -0.000827 0.001986      -0.008269 -0.000309 -0.006582 0.007381 0.011947 0.007707     0.003216 0.003186 0.000306 -0.005842 0.004071 -0.001997     0.008171 0.006336 0.002128 -0.003996 -0.002699 0.010380      -0.006531 -0.002922 -0.002575 -0.000852 -0.003321 0.000575   0.000469 -0.000262 -0.000842 -0.001951 -0.000021 0.021946    0.001726 -0.001328 -0.000373 -0.018729 -0.000999 0.000795    -0.002011 -0.003847 -0.005161 -0.001923 0.002928 0.000195    0.001261 0.002343 0.003168 -0.000794 0.000378 0.000232      0.000260 -0.000857 -0.000019 0.000034 -0.000014 0.000084     0.000713 0.000250 0.000506 0.000014 -0.000010 -0.001338     -0.000157 0.001156 0.037898 -0.023989 0.018293 0.000020
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.007296 -0.009174 -0.018144 0.003211 -0.065088 0.014151    -0.013530 0.027110 -0.002226 -0.001251 0.009760 0.003216    0.011681 0.037883 0.003934 -0.002369 -0.008153 0.019243      -0.029980 0.092564 -0.014030 0.012548 0.062744 -0.027760    0.107305 -0.007500 0.011750 0.041742 0.080074 0.035657       0.104161 -0.125935 0.007991 -0.140029 0.144763 -0.171999     -0.152149 0.072264 -0.020493 -0.035372 -0.023495 -0.005483  0.009900 -0.004051 0.054491 -0.060417 -0.002426 0.047905     0.027488 0.048525 -0.004968 0.001071 0.074571 0.033159       0.013045 0.140314 0.142178 0.065882 -0.034993 -0.032964      0.001279 0.007938 0.006972 0.017400 0.009291 0.014323        -0.104788 0.013190 -0.001789 -0.014553 0.000044 0.265228     0.024366 -0.083617 -0.241667 -0.141080 -0.168254 0.082784   -0.005409 -0.130763 0.118968 0.134317 -0.161856 -0.095644    0.074841 0.156244 0.149055 -0.249756 -0.077284 0.011949      0.052280 -0.071198 -0.040081 0.070942 0.003420 0.007548      0.031681 -0.007816 0.001984 0.000077 0.018121 -0.092208      0.024452 -0.054307 -0.140752 -0.170507 -0.050515 -0.088074   -0.091933 0.048449 0.014359 -0.006952 0.003563 -0.014570    -0.014126 0.000370 0.000023 0.003947 0.000379 0.002161       0.018198 -0.006500 -0.012793 0.000942 0.005038 0.424589     0.046264 0.026494 0.189605 -0.264067 -0.712201 -0.001380
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.010325 -0.002127 0.004552 -0.001416 0.050431 -0.022899    0.027924 -0.057647 -0.007557 -0.003598 0.019901 0.004270    0.025927 0.081024 0.011670 0.066939 0.053201 0.033998        0.058701 0.061110 -0.053776 -0.049322 -0.089216 -0.003509   -0.074124 0.074649 -0.019761 -0.042998 -0.116221 0.055066    0.211293 0.195461 0.142597 -0.005053 -0.175879 -0.129284     0.000415 -0.096498 -0.054030 -0.030206 -0.033415 0.041059   0.032875 0.004098 -0.122484 0.101273 -0.032857 0.049876      -0.022606 -0.031644 -0.008150 0.003912 0.036507 0.001061     0.118338 0.138552 0.031145 0.024314 -0.204278 -0.025627      -0.020825 -0.239271 -0.025834 -0.030971 -0.012009 -0.050253  0.277374 -0.034759 0.003512 0.025658 -0.004016 -0.465567     -0.074603 0.113512 0.436727 0.165852 0.340837 -0.153369     0.074365 0.301360 -0.227598 -0.198035 0.212013 0.240205      -0.205727 -0.296100 -0.263046 0.439453 0.185015 -0.009230    -0.075989 0.099024 0.035011 -0.156243 -0.007590 -0.012651    0.009496 -0.056093 -0.002398 0.002416 0.015333 0.201293      -0.130539 -0.040297 0.119472 0.191391 0.127424 0.092734      0.182609 -0.332478 -0.262511 -0.002496 0.001290 -0.006714   -0.006550 0.000178 0.000013 0.002122 0.000203 0.000881       0.007376 -0.002768 -0.005432 0.000467 0.002495 0.210477     0.022917 0.012933 0.091894 -0.128279 -0.346652 -0.000665
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.066601 0.054891 0.191466 -0.052537 0.150168 0.178873       -0.148396 0.074177 0.078761 0.033841 -0.208335 -0.058528    -0.029422 0.021120 -0.010340 -0.023120 0.058597 -0.267396    0.048284 0.053168 0.390538 0.115640 -0.025050 0.341374      0.026319 -0.015043 0.058729 -0.016134 -0.004585 0.034344     0.030870 0.016031 0.021600 0.040918 0.006393 -0.028796       0.004379 0.133311 0.548706 0.553480 0.308970 -0.018271      -0.252415 -0.003247 -0.012559 0.007094 0.118781 -0.702773    0.161784 0.322463 0.157838 -0.087537 -0.104960 -0.040280     -0.028111 -0.014467 0.012434 0.012796 0.114130 0.585029      -0.020179 -0.059113 0.000575 0.000377 0.000579 -0.001774     0.011982 -0.000434 0.006743 0.007784 0.009962 -0.021370      -0.007040 0.000705 0.017262 0.009532 0.017436 -0.008060     0.005551 0.016252 -0.014050 -0.010304 0.010563 0.015508      -0.009101 -0.013120 -0.011642 0.026751 0.012200 -0.000262    -0.004299 0.002935 0.000461 -0.008936 -0.000535 -0.017125    0.002867 -0.004671 -0.000653 -0.022660 0.002331 0.013952     -0.010375 -0.006627 0.004693 0.009641 0.007655 0.004078      0.011338 -0.028781 -0.023239 -0.000600 0.000293 -0.001281   -0.001277 0.000129 0.000018 0.000966 0.000101 0.000176       0.001481 -0.000541 -0.001059 0.000077 0.000460 0.037833     0.004122 0.002322 0.016547 -0.023058 -0.062176 -0.000123
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.003202 0.108953 0.059190 -0.099185 -0.190214 -0.107573    0.092079 -0.028811 -0.053866 0.016113 0.133980 0.007291     -0.011919 0.149194 -0.129047 -0.126585 0.149401 0.130296     -0.096297 0.284274 -0.029231 0.120444 -0.169449 0.211940    -0.282710 -0.091825 0.061845 -0.007947 -0.053651 0.033121    -0.253541 -0.176918 -0.062416 0.027919 0.049215 0.028469     0.023151 0.011276 -0.040408 -0.050470 0.018239 0.072115     0.017918 -0.004184 0.052828 -0.057765 0.035965 0.018332      0.055200 0.082196 0.015972 -0.016371 0.107376 -0.034732      0.181577 -0.106894 0.179167 0.046679 0.182650 -0.025991      0.015332 0.110439 -0.002921 0.236005 0.122949 -0.012683      0.082013 0.051569 0.363141 0.195630 0.289117 -0.002365       -0.124702 -0.195833 0.000376 -0.166896 0.124139 -0.060368   0.105379 0.109770 -0.089973 0.004112 0.041633 0.032997       0.128782 0.196834 0.115360 -0.062044 -0.270347 -0.224198     -0.276698 0.079612 0.175490 -0.208009 -0.013841 -0.294228    0.122680 -0.030101 -0.008946 -0.358555 0.046537 0.026760     -0.085447 0.009857 0.094485 -0.060868 -0.081232 -0.008531    -0.097351 0.069407 0.048657 0.025715 -0.013185 0.061471     0.059274 -0.009176 -0.000612 -0.098324 -0.009917 -0.003064   -0.025835 0.009470 0.019124 0.000017 0.000058 0.000915      0.000074 0.000042 0.000518 -0.000516 -0.001076 -0.000019
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.021698 -0.019270 0.067424 0.004801 0.198800 0.062128       -0.089115 -0.192505 0.211736 -0.255261 -0.240369 -0.014238  0.104250 -0.251230 0.218780 0.144568 -0.147317 0.014242      0.056955 -0.181490 -0.077808 -0.050663 0.077084 -0.114088   0.165024 -0.065755 0.000646 0.061695 0.151204 -0.107941      0.088084 0.103524 -0.038680 0.095037 -0.085792 -0.095324     0.069697 -0.023175 -0.029616 -0.027937 -0.003094 0.090440   0.013621 -0.003436 0.034017 -0.035158 0.014410 0.013403      0.017200 0.024245 0.004473 -0.004901 0.031421 -0.007485      0.037629 -0.013076 0.026549 0.006788 0.010752 -0.005914      0.000817 0.003838 -0.000615 -0.077435 -0.039945 0.000889     0.000499 0.039806 0.233817 0.133455 0.201182 0.023282        0.036878 0.050273 -0.015608 0.048376 -0.038326 0.013634     -0.015467 -0.001354 -0.002581 0.005975 -0.003959 0.010889    -0.065117 -0.086557 -0.072637 0.032040 0.074064 -0.017347    -0.024280 0.030543 0.040953 -0.161053 -0.007838 0.121769     0.208932 -0.225287 0.011033 0.169321 0.144484 -0.290051      0.294163 -0.011418 -0.042068 0.125315 0.051591 0.054567      0.087639 0.033921 0.010388 0.118579 -0.060563 0.270823      0.261015 -0.042273 -0.002830 -0.470367 -0.047456 -0.010361   -0.087344 0.034971 0.070632 0.000078 0.000229 0.008591      0.000857 0.000437 0.004014 -0.004965 -0.012688 -0.000077
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.016744 0.273931 0.155000 -0.145957 -0.102366 -0.123710     -0.013725 -0.047602 0.213933 -0.299982 -0.158142 -0.031436  0.151068 -0.135851 0.180114 0.103894 -0.076440 0.089595      -0.006753 -0.033279 -0.098551 -0.008981 0.008889 -0.044781  0.009812 -0.005329 -0.003059 0.005004 0.012560 -0.010107     0.003996 0.006873 -0.003973 0.007602 -0.007561 -0.007281     0.005973 -0.008135 -0.022149 -0.023006 -0.011864 0.009406   0.015802 -0.000103 0.001607 -0.005267 0.005938 0.001335      0.000394 0.000757 0.002512 -0.002502 0.001160 -0.000572      0.000520 0.000067 -0.004322 -0.001654 -0.006861 -0.004536    -0.000387 -0.004183 -0.000330 -0.035885 -0.018604 0.000934   -0.001341 0.028471 0.165957 0.094758 0.142777 0.012506       0.033883 0.044718 -0.014363 0.049549 -0.035274 0.017035     -0.026690 -0.030331 0.022911 -0.004079 -0.006325 0.040198    -0.070055 -0.063470 -0.059067 0.007205 0.002523 -0.072557    -0.090886 0.047525 0.083017 -0.197192 -0.010640 0.024315     0.218282 -0.203664 0.007047 0.048130 0.140766 -0.242453      0.221906 -0.016729 -0.022354 0.075684 0.019462 0.039604      0.043577 0.057517 0.031268 -0.147562 0.075396 -0.335253     -0.322934 0.048260 0.003239 0.545861 0.055072 0.014067       0.118583 -0.047225 -0.095519 -0.000087 -0.000250 -0.009720  -0.000984 -0.000505 -0.004428 0.005489 0.013928 0.000080
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.009920 -0.007208 -0.003513 -0.002631 -0.004584 0.028531   -0.011546 -0.088113 0.002187 -0.000039 -0.013719 0.000404   -0.004824 -0.035608 0.009474 -0.035835 -0.045799 0.003759    -0.084583 0.106030 -0.000356 -0.001197 -0.016716 0.006198   -0.057555 -0.049098 0.007529 0.040207 0.113102 -0.104575     0.031920 0.107155 -0.065595 0.173927 -0.156063 -0.141489     0.146559 -0.038081 -0.007575 -0.001822 0.022843 0.189327    -0.005565 -0.007298 0.066706 -0.061558 0.019065 0.017308     0.026327 0.033270 0.001121 -0.001581 0.034000 -0.006002      0.004555 0.020884 -0.036667 -0.010407 -0.101263 0.009337     -0.009871 -0.078000 0.001350 -0.436023 -0.225723 0.016067    -0.100425 0.013902 0.006685 -0.003424 0.004868 0.084801      0.188319 0.270709 -0.056240 0.207484 -0.184840 0.072028     -0.081966 -0.054972 0.044115 0.039034 -0.044870 0.033371     -0.084093 -0.034235 -0.024281 -0.110000 -0.166831 -0.187646  -0.216943 0.053962 0.138992 -0.139749 -0.007761 -0.018090    0.006630 0.077487 -0.005502 -0.010931 -0.021723 0.187483     -0.276672 0.010181 0.085351 -0.237097 -0.152022 -0.102259    -0.228476 0.029030 0.026620 0.067109 -0.034084 0.132905     0.127606 -0.001810 -0.000130 -0.017334 -0.001720 0.054014    0.455604 -0.204828 -0.416446 0.000077 0.000031 -0.006309    -0.000814 -0.000462 -0.003169 0.003628 0.006485 -0.000024
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.009331 -0.019279 0.023163 0.001463 0.146723 0.020848      0.009585 -0.241069 0.010489 -0.009541 -0.034006 -0.001303   -0.037862 -0.192949 0.014842 -0.021118 -0.057658 -0.025974   0.048687 -0.234988 0.013625 0.025198 0.121416 -0.052481     0.256340 -0.041774 0.001332 0.079649 0.197928 -0.147957      0.199902 0.207808 -0.033674 0.142386 -0.152134 -0.154666     0.106273 -0.040931 -0.007597 0.001969 0.004054 0.122304     -0.002025 -0.004418 0.035648 -0.032056 0.006116 0.008542     0.005403 0.004985 -0.001214 0.000939 0.001536 0.004267       -0.031824 0.034146 -0.050417 -0.013235 -0.083305 0.005236    -0.007173 -0.053589 0.001596 -0.265781 -0.137771 0.011500    -0.071709 0.006905 -0.012946 -0.012149 -0.010971 0.059769    0.121370 0.161680 -0.051119 0.126092 -0.118711 0.050863     -0.059019 -0.067039 0.051925 0.020278 -0.030859 0.049217     -0.029903 0.042608 0.027580 -0.109160 -0.220637 -0.191376    -0.225966 0.056269 0.147494 -0.139754 -0.008008 -0.048377    -0.001681 0.090275 -0.006874 -0.050953 -0.027232 0.199757    -0.288130 0.010446 0.096413 -0.219891 -0.147795 -0.087868    -0.214794 0.043188 0.036524 -0.072759 0.036937 -0.143650    -0.137951 0.002071 0.000149 0.020603 0.002048 -0.057859      -0.488052 0.218970 0.445212 -0.000078 -0.000006 0.008408    0.001047 0.000585 0.003577 -0.004504 -0.009674 0.000023
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.036729 0.362779 0.123745 -0.232207 -0.351987 -0.307826    0.266842 -0.093072 -0.235615 0.210512 0.366751 0.003089     -0.144206 0.135391 -0.338822 -0.295527 0.259009 0.095697     -0.026256 0.004188 0.073843 0.234062 -0.031024 0.249820     0.016300 -0.008994 0.048191 0.013239 -0.002617 -0.003052     0.010799 0.017130 -0.000668 0.021280 -0.007720 -0.011588     0.007636 -0.011568 0.006851 0.011591 0.011213 0.012938      -0.001673 -0.000687 0.002146 -0.005300 0.014551 -0.041989    0.009781 0.020039 0.016424 -0.011887 -0.006228 -0.002301     -0.003518 0.000710 -0.003883 -0.000746 -0.002772 0.021423    -0.001270 -0.006708 0.000191 -0.028450 -0.014785 0.000895    0.004101 0.036487 0.217197 0.123979 0.186141 0.015984        0.016426 0.017318 -0.009013 0.014631 -0.010843 0.004337     -0.004374 -0.005408 0.003610 0.000884 -0.000863 0.009708     -0.001228 0.009133 0.005246 -0.007300 -0.029061 -0.019907    -0.025630 0.006772 0.019285 -0.059574 0.000411 0.419159      -0.018133 -0.005756 0.010710 0.551142 0.011355 0.017014      -0.034375 0.001029 0.011673 -0.028979 -0.019675 -0.011172    -0.027983 0.006422 0.004483 -0.005659 0.002873 -0.011284    -0.010842 -0.001050 -0.000070 -0.016624 -0.001685 -0.004239  -0.035757 0.016027 0.032582 -0.000006 -0.000000 0.000646    0.000079 0.000044 0.000263 -0.000339 -0.000762 0.000001
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.011338 -0.133043 -0.085279 0.107127 0.113898 0.157827     -0.125551 0.053411 0.049067 -0.004230 -0.135018 -0.005420   0.063738 0.050048 0.155476 0.159628 -0.134127 -0.090916      -0.049351 0.285765 -0.018683 -0.227951 -0.114220 -0.133409  -0.287086 -0.080402 -0.037510 -0.030523 -0.016260 0.019454   -0.242079 -0.173353 -0.066684 0.018807 0.031204 0.020744     0.035901 0.056798 0.042077 0.022052 0.046186 0.068548       -0.028453 -0.004178 0.056701 -0.049769 0.010019 0.047418     0.050734 0.067593 -0.013191 0.008634 0.110182 -0.032346      0.174782 -0.100148 0.169983 0.044238 0.174118 -0.006967      0.013546 0.101136 -0.002604 0.216329 0.112948 -0.010899      0.040510 -0.070653 -0.384906 -0.204538 -0.308890 -0.032014   -0.128270 -0.184445 0.010832 -0.159570 0.114866 -0.056701   0.098865 0.107290 -0.088100 0.006086 0.040350 0.030474       0.123814 0.190037 0.111286 -0.058443 -0.269118 -0.225329     -0.279806 0.081410 0.182280 -0.272869 -0.012617 0.254496     0.108480 -0.056836 0.005865 0.352457 0.071076 0.011939       -0.083379 0.008956 0.096443 -0.069454 -0.089336 -0.011157    -0.108368 0.077317 0.052834 0.021536 -0.011039 0.052196     0.050395 0.006695 0.000435 0.069254 0.007016 -0.002324       -0.019620 0.007175 0.014486 0.000006 0.000049 0.000319      0.000010 0.000010 0.000268 -0.000194 -0.000254 -0.000007
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.046273 -0.008529 -0.033559 -0.010523 0.025197 -0.053351   0.148706 -0.209050 -0.265670 0.321579 0.267210 0.017588     -0.199472 0.028420 -0.268504 -0.203367 0.134904 -0.050618    0.051409 -0.129578 0.111154 0.093229 0.045017 0.087809      0.157590 -0.065609 0.015341 0.057360 0.140909 -0.099185      0.088011 0.104629 -0.035639 0.097731 -0.085834 -0.094627     0.070706 -0.007715 0.025517 0.028372 0.026612 0.085309      -0.021442 -0.003676 0.034761 -0.028805 0.004711 0.008161     0.017931 0.023570 -0.003418 0.002839 0.028523 -0.006893      0.031452 -0.009064 0.018525 0.004585 0.003785 0.006746       -0.000452 -0.003291 -0.000445 -0.095517 -0.049195 0.002270   -0.029286 -0.039634 -0.254559 -0.147054 -0.217932 0.002132   0.039315 0.066223 -0.008699 0.061790 -0.051447 0.019845     -0.026257 -0.010073 0.004893 0.007448 -0.008654 0.011805     -0.083215 -0.107421 -0.088129 0.029122 0.081888 -0.030265    -0.038396 0.037468 0.052134 -0.163549 -0.010420 -0.156462    0.255837 -0.247487 0.004768 -0.180194 0.158349 -0.325120     0.329652 -0.014338 -0.046187 0.137308 0.054819 0.060422      0.094083 0.043393 0.016248 0.099391 -0.050730 0.228257      0.220193 0.030531 0.001999 0.334685 0.033896 -0.006853       -0.057845 0.023345 0.047141 0.000018 0.000164 0.005251      0.000496 0.000253 0.002575 -0.003108 -0.007846 -0.000028
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.010377 0.270251 0.143075 -0.143395 -0.112199 -0.129052     0.003563 -0.047736 0.172867 -0.248437 -0.117476 -0.028756   0.125106 -0.112431 0.141544 0.077939 -0.056262 0.079848      -0.006116 -0.027062 -0.081592 -0.003003 0.006125 -0.032889  0.007168 -0.008416 -0.003026 0.004916 0.013747 -0.009055     -0.002944 -0.000469 -0.006631 0.006643 -0.003668 -0.006249   0.005962 -0.003236 -0.015806 -0.017672 -0.007030 0.011594   0.011620 -0.000428 0.004917 -0.007561 0.006066 0.004054      0.004452 0.006650 0.001410 -0.001742 0.009881 -0.002283      0.015681 -0.008061 0.018894 0.005421 0.017358 -0.006142      0.001714 0.011861 0.000003 0.035593 0.018458 -0.001726       0.016681 0.015756 0.104917 0.061207 0.090580 0.001687        -0.029774 -0.045390 0.007368 -0.048198 0.034788 -0.017638   0.029559 0.034596 -0.027208 0.004541 0.008050 -0.034250      0.063864 0.057586 0.051152 -0.003006 -0.001981 0.059699      0.074006 -0.037893 -0.066930 0.151230 0.008669 0.039522      -0.174166 0.156263 -0.003928 0.034010 -0.108968 0.186116     -0.168004 0.014646 0.017717 -0.053708 -0.012416 -0.029090    -0.029901 -0.048159 -0.027479 0.183364 -0.093638 0.418764   0.403712 0.051154 0.003363 0.571617 0.057889 -0.014453       -0.121995 0.048903 0.098937 0.000024 0.000264 0.008828      0.000856 0.000438 0.004160 -0.005047 -0.012646 -0.000035
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.038256 0.039593 -0.041383 0.042132 0.126363 0.075719      -0.146736 -0.169458 -0.079214 0.240338 0.098742 -0.322173   0.228788 -0.387716 0.098148 -0.155658 -0.069519 0.220201     -0.228622 -0.002898 -0.054766 0.239958 0.095714 0.096830    -0.067635 0.219970 -0.037742 -0.107077 -0.207286 0.161134    -0.006217 -0.089959 0.057890 -0.093650 0.081876 0.050977     -0.076399 0.010629 -0.001209 0.000270 0.011725 -0.065204    -0.012968 0.001796 -0.019404 0.022765 -0.012164 0.003121     -0.000622 0.001448 0.005350 -0.004977 0.007998 -0.005267     0.034811 -0.026853 0.036117 0.008119 0.067112 -0.004743      0.006304 0.050689 -0.002147 -0.154765 -0.079300 -0.008346    0.046796 0.011410 0.100780 -0.062299 -0.098067 -0.057399     -0.076655 -0.120133 0.002323 -0.051046 0.055366 0.000597    -0.032107 -0.129104 0.114526 -0.069570 -0.003975 0.143172    -0.035663 0.057935 0.040529 0.032620 -0.125201 0.090355      0.081179 -0.005802 -0.048478 0.005432 0.003763 0.294625      0.174182 -0.307454 0.015050 -0.220633 -0.282121 0.097434     -0.026242 0.275695 0.212287 -0.107071 -0.110037 -0.066906    -0.141290 -0.003757 0.002162 0.259983 -0.121445 -0.072336   -0.074598 -0.355852 -0.020505 0.031488 0.003439 -0.006830    -0.057685 -0.023720 -0.047962 -0.000018 -0.000118 0.000299  0.000073 0.000316 0.009024 -0.005857 0.004224 0.000033
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  0.044515 0.016265 0.178003 -0.115976 -0.007921 0.011865      0.096434 -0.017148 -0.066807 0.106262 -0.014549 0.006412    0.020937 0.069820 0.077298 0.168871 -0.009610 -0.068607      0.143099 0.042127 -0.028799 -0.192911 -0.099959 -0.104529   -0.036274 -0.219523 -0.041716 0.038485 0.169270 -0.082609    -0.151216 -0.097038 -0.067268 -0.002244 0.059075 0.025103    -0.028338 0.071621 0.053168 0.031800 0.028000 -0.117973     -0.026228 0.004125 -0.033177 0.039363 -0.026123 -0.010663    -0.040377 -0.061866 -0.010777 0.011341 -0.091002 0.031555    -0.182649 0.095673 -0.158959 -0.038553 -0.208583 0.011751    -0.017773 -0.139905 0.006515 0.181379 0.092389 0.019081      -0.101471 0.086579 0.428729 -0.245367 -0.358636 0.061728     0.086340 0.152540 0.028064 0.026761 -0.045866 -0.013644     0.054678 0.172924 -0.119397 0.068462 -0.012745 -0.174434     0.033043 -0.066265 -0.022728 -0.091325 0.130379 -0.272048    -0.253080 -0.130336 -0.297954 0.263157 0.012920 -0.245377    -0.006635 -0.181765 0.016061 0.206460 -0.153229 0.034534     0.072104 0.100594 0.046989 0.062324 0.032954 0.003566        0.034938 -0.076028 -0.048587 0.144161 -0.067356 -0.041117   -0.042426 -0.191462 -0.011031 0.016613 0.001813 -0.004528    -0.038264 -0.014693 -0.029718 -0.000014 -0.000070 0.000337  0.000066 0.000126 0.003093 -0.002086 0.001375 0.000023
0.000000 0.000000 0.000000 0.000000 0.000000 0.000000  -0.103292 0.025235 -0.270110 0.156080 0.044829 -0.070168     -0.039558 -0.072467 0.104001 -0.236815 -0.032807 0.190086   -0.190683 0.142209 -0.139132 -0.055897 0.028294 -0.113164    0.019365 0.023405 0.069182 -0.050768 -0.001942 -0.010675    -0.001515 -0.017648 0.039357 0.024412 -0.005103 -0.009044    -0.011465 -0.006086 -0.004213 -0.003325 0.002220 0.002431    -0.000199 0.006257 -0.010659 -0.014861 -0.010684 -0.008668  0.015120 0.000800 -0.005799 -0.000676 0.006937 -0.004932     -0.001986 -0.003570 -0.002182 0.001975 -0.008120 0.002398    -0.019167 0.008744 -0.018169 -0.004533 -0.027870 0.002621    -0.002758 -0.021467 0.000857 0.043671 0.022317 0.003634      -0.019213 -0.016080 -0.107639 0.063366 0.097227 0.033096     0.033864 0.051886 -0.005640 0.020738 -0.024491 -0.004037    0.025544 0.080068 -0.075653 0.037964 0.012008 -0.064958      0.037954 -0.002169 -0.006357 0.017319 0.035996 0.051461      0.050404 0.052159 0.144467 -0.109805 -0.007426 -0.068983     -0.095531 0.246568 -0.014972 0.042782 0.222883 -0.071912     -0.010029 -0.187112 -0.122846 0.035902 0.037518 0.036097     0.050949 0.045179 0.028337 0.471420 -0.220208 -0.131028     -0.135050 -0.596713 -0.034387 0.053494 0.005835 -0.014335    -0.121126 -0.048646 -0.098548 -0.000021 -0.000177 0.000640  0.000120 0.000452 0.013057 -0.008529 0.005993 0.000046
